fecha,valor
01/01/1985,0.5
01/02/1985,0.2
01/03/1985,0.4
01/04/1985,0.9
01/05/1985,2.1
01/06/1985,6.8
01/07/1985,3.5
01/08/1985,2.3
01/09/1985,2.6
01/10/1985,2
01/11/1985,3.3
01/12/1985,1.9
01/01/1986,0.3
01/02/1986,0.8
01/03/1986,1.3
01/04/1986,0.9
01/05/1986,1.5
01/06/1986,8.9
01/07/1986,10.8
01/08/1986,4.6
01/09/1986,1.4
01/10/1986,3.6
01/11/1986,1.5
01/12/1986,0.6
01/01/1987,0.3
01/02/1987,0.3
01/03/1987,0.2
01/04/1987,0.7
01/05/1987,2.1
01/06/1987,1.9
01/07/1987,7.6
01/08/1987,2.5
01/09/1987,1.4
01/10/1987,1.4
01/11/1987,1
01/12/1987,0.8
01/01/1988,0.3
01/02/1988,0.2
01/03/1988,0.2
01/04/1988,0.2
01/05/1988,1
01/06/1988,2
01/07/1988,4.6
01/08/1988,1.1
01/09/1988,1
01/10/1988,1.6
01/11/1988,2.2
01/12/1988,1
01/01/1989,0.3
01/02/1989,0.3
01/03/1989,1
01/04/1989,1
01/05/1989,4.6
01/06/1989,4.4
01/07/1989,6.5
01/08/1989,1.5
01/09/1989,0.8
01/10/1989,0.5
01/11/1989,0.5
01/12/1989,0.4
01/01/1990,0.2
01/02/1990,0.3
01/03/1990,0.7
01/04/1990,1
01/05/1990,7.4
01/06/1990,5.9
01/07/1990,3.8
01/08/1990,4
01/09/1990,0.7
01/10/1990,1.4
01/11/1990,1.2
01/12/1990,0.9
01/01/1991,0.4
01/02/1991,0.3
01/03/1991,0.8
01/04/1991,0.9
01/05/1991,1
01/06/1991,1.9
01/07/1991,9.2
01/08/1991,8
01/09/1991,2
01/10/1991,1.1
01/11/1991,1.3
01/12/1991,0.4
01/01/1992,0.3
01/02/1992,0.2
01/03/1992,0.2
01/04/1992,0.5
01/05/1992,0.6
01/06/1992,2.1
01/07/1992,8
01/08/1992,4.6
01/09/1992,1.8
01/10/1992,0.7
01/11/1992,2.2
01/12/1992,0.6
01/01/1993,0.4
01/02/1993,0.3
01/03/1993,0.3
01/04/1993,0.5
01/05/1993,2.2
01/06/1993,7
01/07/1993,5.8
01/08/1993,2.3
01/09/1993,1.7
01/10/1993,0.7
01/11/1993,1.1
01/12/1993,0.7
01/01/1994,0.3
01/02/1994,0.2
01/03/1994,0.3
01/04/1994,0.4
01/05/1994,3
01/06/1994,3.6
01/07/1994,8.1
01/08/1994,5.4
01/09/1994,3.2
01/10/1994,4.1
01/11/1994,1.6
01/12/1994,0.6
01/01/1995,0.3
01/02/1995,0.2
01/03/1995,0.3
01/04/1995,0.6
01/05/1995,1.6
01/06/1995,2.5
01/07/1995,2.8
01/08/1995,1.9
01/09/1995,1
01/10/1995,0.7
01/11/1995,0.6
01/12/1995,0.7
01/01/1996,0.4
01/02/1996,1.2
