fecha,valor
01/01/1985,5.606
01/02/1985,5.926
01/03/1985,5.949
01/04/1985,6.160
01/05/1985,5.720
01/06/1985,5.861
01/07/1985,5.972
01/08/1985,5.927
01/09/1985,6.223
01/10/1985,5.315
01/11/1985,5.017
01/12/1985,4.923
01/01/1986,5.647
01/02/1986,5.904
01/03/1986,6.569
01/04/1986,5.727
01/05/1986,5.735
01/06/1986,6.329
01/07/1986,6.229
01/08/1986,6.128
01/09/1986,5.622
01/10/1986,4.977
01/11/1986,5.294
01/12/1986,5.264
01/01/1987,5.724
01/02/1987,5.865
01/03/1987,6.064
01/04/1987,5.693
01/05/1987,5.186
01/06/1987,6.286
01/07/1987,6.226
01/08/1987,6.172
01/09/1987,5.777
01/10/1987,5.313
01/11/1987,5.361
01/12/1987,4.965
01/01/1988,5.599
01/02/1988,5.849
01/03/1988,6.478
01/04/1988,5.905
01/05/1988,6.081
01/06/1988,5.778
01/07/1988,6.453
01/08/1988,4.934
01/09/1988,5.667
01/10/1988,5.088
01/11/1988,4.972
01/12/1988,5.053
01/01/1989,5.266
01/02/1989,5.769
01/03/1989,5.758
01/04/1989,6.145
01/05/1989,5.392
01/06/1989,5.844
01/07/1989,5.846
01/08/1989,6.521
01/09/1989,5.746
01/10/1989,6.093
01/11/1989,5.229
01/12/1989,5.286
01/01/1990,5.241
01/02/1990,5.540
01/03/1990,5.314
01/04/1990,5.754
01/05/1990,5.639
01/06/1990,6.061
01/07/1990,6.135
01/08/1990,6.298
01/09/1990,6.160
01/10/1990,5.165
01/11/1990,4.800
01/12/1990,5.080
01/01/1991,5.540
01/02/1991,5.768
01/03/1991,6.228
01/04/1991,5.986
01/05/1991,5.247
01/06/1991,5.762
01/07/1991,5.908
01/08/1991,6.037
01/09/1991,5.792
01/10/1991,5.336
01/11/1991,5.164
01/12/1991,4.437
01/01/1992,5.268
01/02/1992,5.629
01/03/1992,6.040
01/04/1992,6.000
01/05/1992,5.178
01/06/1992,5.780
01/07/1992,6.296
01/08/1992,6.110
01/09/1992,5.526
01/10/1992,5.284
01/11/1992,4.976
01/12/1992,4.826
01/01/1993,5.228
01/02/1993,6.160
01/03/1993,5.615
01/04/1993,5.707
01/05/1993,5.230
01/06/1993,6.333
01/07/1993,6.638
01/08/1993,6.061
01/09/1993,5.585
01/10/1993,6.139
