fecha,valor
01/01/1985,2398.0
01/02/1985,1635.8
01/03/1985,1663.8
01/04/1985,2317.1
01/05/1985,3042.1
01/06/1985,3290.0
01/07/1985,2629.4
01/08/1985,3482.5
01/09/1985,3265.9
01/10/1985,3822.5
01/11/1985,3856.8
01/12/1985,2812.1
01/01/1986,2136.2
01/02/1986,2499.7
01/03/1986,2780.3
01/04/1986,4126.3
01/05/1986,3744.8
01/06/1986,4156.7
01/07/1986,3762.0
01/08/1986,2334.3
01/09/1986,2369.0
01/10/1986,4213.9
01/11/1986,3961.2
01/12/1986,2172.2
01/01/1987,1505.6
01/02/1987,1437.0
01/03/1987,1361.6
01/04/1987,2423.4
01/05/1987,3839.1
01/06/1987,2472.8
01/07/1987,3209.9
01/08/1987,3502.6
01/09/1987,2643.6
01/10/1987,3532.5
01/11/1987,3545.1
01/12/1987,2693.4
01/01/1988,1436.3
01/02/1988,1473.0
01/03/1988,1234.8
01/04/1988,2483.4
01/05/1988,3153.9
01/06/1988,3875.0
01/07/1988,4497.9
01/08/1988,4293.0
01/09/1988,4561.5
01/10/1988,4923.3
01/11/1988,5399.0
01/12/1988,5106.5
01/01/1989,3747.6
01/02/1989,3051.1
01/03/1989,3661.7
01/04/1989,2931.4
01/05/1989,4331.2
01/06/1989,3991.2
01/07/1989,3472.0
01/08/1989,3096.6
01/09/1989,3804.0
01/10/1989,4295.3
01/11/1989,3877.3
01/12/1989,2941.5
01/01/1990,2195.9
01/02/1990,2190.6
01/03/1990,2233.5
01/04/1990,3237.8
01/05/1990,4341.0
01/06/1990,3340.4
01/07/1990,3103.1
01/08/1990,2591.3
01/09/1990,2380.1
01/10/1990,4067.6
01/11/1990,3844.3
01/12/1990,3014.9
01/01/1991,1919.9
01/02/1991,1517.1
01/03/1991,2225.7
01/04/1991,2615.9
01/05/1991,3777.2
01/06/1991,3285.9
01/07/1991,3370.3
01/08/1991,2925.9
01/09/1991,2627.6
01/10/1991,2995.3
01/11/1991,3768.0
01/12/1991,3017.8
01/01/1992,1771.1
01/02/1992,1553.7
01/03/1992,1457.8
01/04/1992,1902.2
01/05/1992,2711.9
01/06/1992,2472.2
01/07/1992,2752.9
01/08/1992,2788.0
01/09/1992,2544.4
01/10/1992,2455.9
01/11/1992,2781.0
01/12/1992,3076.4
01/01/1993,2231.8
01/02/1993,1857.3
