fecha,valor
01/01/1985,27.4
01/02/1985,19.4
01/03/1985,14.5
01/04/1985,18.2
01/05/1985,20.7
01/06/1985,15
01/07/1985,11.5
01/08/1985,13.2
01/09/1985,15.6
01/10/1985,24.8
01/11/1985,20.9
01/12/1985,25.5
01/01/1986,18.2
01/02/1986,14
01/03/1986,11.3
01/04/1986,14.9
01/05/1986,18.9
01/06/1986,14.1
01/07/1986,11.5
01/08/1986,15.4
01/09/1986,14
01/10/1986,23.7
01/11/1986,20.3
01/12/1986,20.4
01/01/1987,8.9
01/02/1987,8.6
01/03/1987,8.2
01/04/1987,11.6
01/05/1987,17.1
01/06/1987,13.2
01/07/1987,11.5
01/08/1987,13.9
01/09/1987,12.4
01/10/1987,22.7
01/11/1987,19.7
01/12/1987,15.2
01/01/1988,10.9
01/02/1988,10.5
01/03/1988,10.9
01/04/1988,13.3
01/05/1988,13.2
01/06/1988,16.6
01/07/1988,17.8
01/08/1988,15.9
01/09/1988,22.1
01/10/1988,23.8
01/11/1988,27.9
01/12/1988,22.9
01/01/1989,17.6
01/02/1989,17.9
01/03/1989,22
01/04/1989,17
01/05/1989,21.7
01/06/1989,18.3
01/07/1989,15.2
01/08/1989,14.2
01/09/1989,15.7
01/10/1989,19.2
01/11/1989,22.4
01/12/1989,23
01/01/1990,19.7
01/02/1990,22.4
01/03/1990,22.5
01/04/1990,27.1
01/05/1990,25.8
01/06/1990,20.9
01/07/1990,21.8
01/08/1990,16.6
01/09/1990,16.5
01/10/1990,28.2
01/11/1990,21.3
01/12/1990,20.3
01/01/1991,20.5
01/02/1991,19.3
01/03/1991,27.8
01/04/1991,19
01/05/1991,8.7
01/06/1991,9.9
01/07/1991,8.7
01/08/1991,8.1
01/09/1991,8.9
01/10/1991,13.1
01/11/1991,18
01/12/1991,19.3
01/01/1992,11.2
01/02/1992,11.2
01/03/1992,14
01/04/1992,12.4
01/05/1992,13.6
01/06/1992,11.9
01/07/1992,11.4
01/08/1992,10.1
01/09/1992,7.2
01/10/1992,13
01/11/1992,18.7
01/12/1992,19.9
01/01/1993,20
01/02/1993,11.2
01/03/1993,10
01/04/1993,16.9
01/05/1993,29.7
01/06/1993,16.7
01/07/1993,12.6
01/08/1993,13.2
01/09/1993,21.8
01/10/1993,15.2
01/11/1993,14.7
01/12/1993,17.8
01/01/1994,12
01/02/1994,13.1
01/03/1994,15.2
01/04/1994,25.6
01/05/1994,29.2
01/06/1994,16.3
01/07/1994,12.9
01/08/1994,9.6
01/09/1994,11.8
01/10/1994,32.8
01/11/1994,10.6
01/12/1994,10.7
01/01/1995,8
01/02/1995,9.3
01/03/1995,11.2
01/04/1995,11.3
01/05/1995,14.1
01/06/1995,15.5
01/07/1995,14.7
01/08/1995,16.7
01/09/1995,15.1
01/10/1995,20.2
01/11/1995,22
01/12/1995,22.4
01/01/1996,15
01/02/1996,14.8
01/03/1996,25.3
01/04/1996,18.1
01/05/1996,17.8
01/06/1996,20.9
01/07/1996,17.7
01/08/1996,14.1
01/09/1996,13.7
01/10/1996,20.9
01/11/1996,17.4
01/12/1996,13.1
01/01/1997,18.2
01/02/1997,13.6
01/03/1997,14.8
01/04/1997,18.8
01/05/1997,7.6
01/06/1997,12.3
01/07/1997,8.4
01/08/1997,7.1
01/09/1997,8.8
01/10/1997,12.6
01/11/1997,12.9
01/12/1997,19
01/01/1998,7.9
01/02/1998,9.8
01/03/1998,10.9
01/04/1998,19.5
01/05/1998,24.2
01/06/1998,15.9
01/07/1998,14
01/08/1998,12.8
01/09/1998,13.6
01/10/1998,18
01/11/1998,26.5
01/12/1998,20.7
01/01/1999,19.1
01/02/1999,26
01/03/1999,22.7
01/04/1999,21.6
01/05/1999,23.7
01/06/1999,19.1
01/07/1999,15.9
01/08/1999,13.3
01/09/1999,20.8
01/10/1999,23.5
01/11/1999,34.1
01/12/1999,23.4
01/01/2000,22.2
01/02/2000,15.7
01/03/2000,42.5
01/04/2000,22.5
01/05/2000,19.7
01/06/2000,24.1
01/07/2000,30
01/08/2000,31.7
01/09/2000,21.4
01/10/2000,25.3
01/11/2000,27.7
01/12/2000,33.4
01/01/2001,10
01/02/2001,8.6
01/03/2001,10
01/04/2001,9.2
01/05/2001,6.8
01/06/2001,9.3
01/07/2001,7.9
01/08/2001,6.5
01/09/2001,7.9
01/10/2001,8.8
01/11/2001,10.4
01/12/2001,10.6
01/01/2002,8.7
01/02/2002,7.5
01/03/2002,8
01/04/2002,11.5
01/05/2002,11
01/06/2002,10.6
01/07/2002,9.8
01/08/2002,7.4
01/09/2002,7.9
01/10/2002,9
01/11/2002,9.9
01/12/2002,9.1
01/01/2003,8.4
01/02/2003,8.4
01/03/2003,14.4
01/04/2003,18.2
01/05/2003,9.8
01/06/2003,14.1
01/07/2003,8.6
01/08/2003,9.4
01/09/2003,9
01/10/2003,15.6
01/11/2003,15.2
01/12/2003,10.1
01/01/2004,27.1
01/02/2004,20.7
01/03/2004,14.2
01/04/2004,14.4
01/05/2004,16.2
01/06/2004,12.9
01/07/2004,9.4
01/08/2004,7.2
01/09/2004,9.5
01/10/2004,12
01/11/2004,19.5
01/12/2004,13.5
01/01/2005,12.8
01/02/2005,14.4
01/03/2005,11.8
01/04/2005,11.6
01/05/2005,18.2
01/06/2005,14.9
01/07/2005,9.4
01/08/2005,8.2
01/09/2005,8.4
01/10/2005,19.2
01/11/2005,20.3
01/12/2005,14.9
01/01/2006,13.5
01/02/2006,9.7
01/03/2006,13.4
01/04/2006,14.5
01/05/2006,19.7
01/06/2006,18.1
01/07/2006,11.4
01/08/2006,10.3
01/09/2006,8.2
01/10/2006,12.6
01/11/2006,16.8
01/12/2006,14.7
01/01/2007,12
01/02/2007,8.6
01/03/2007,10.9
01/04/2007,15.2
01/05/2007,23.7
01/06/2007,17.1
01/07/2007,10.9
01/08/2007,11.5
01/09/2007,10.7
01/10/2007,32.2
01/11/2007,29.3
01/12/2007,30.6
01/01/2008,20.6
01/02/2008,16.6
01/03/2008,21.7
01/04/2008,22.1
01/05/2008,26.4
01/06/2008,16.6
01/07/2008,22.8
01/08/2008,15.2
01/09/2008,19.2
01/10/2008,18.2
01/11/2008,42.9
01/12/2008,29.5
01/01/2009,18.9
01/02/2009,16.6
01/03/2009,17.6
01/04/2009,15.1
01/05/2009,14.5
01/06/2009,18.3
01/07/2009,10.9
01/08/2009,11.4
01/09/2009,9.2
01/10/2009,10.9
01/11/2009,16.8
01/12/2009,14.5
01/01/2010,10
01/02/2010,7.9
01/03/2010,7.6
01/04/2010,15.3
01/05/2010,19
01/06/2010,22.5
01/07/2010,22.2
01/08/2010,17.2
01/09/2010,21.9
01/10/2010,24.3
01/11/2010,36.4
01/12/2010,30.8
01/01/2011,14.9
01/02/2011,19
01/03/2011,19.6
01/04/2011,23.1
01/05/2011,16.6
01/06/2011,13.7
01/07/2011,12.7
01/08/2011,10.1
01/09/2011,9.4
01/10/2011,21.8
01/11/2011,27.6
01/12/2011,23.8
01/01/2012,18.63
01/02/2012,13.8
01/03/2012,14.84
01/04/2012,25.99
01/05/2012,25.48
01/06/2012,16.24
