fecha,valor
01/01/2005,248.0
01/02/2005,272.1
01/03/2005,281.1
01/04/2005,256.2
01/05/2005,230.7
01/06/2005,237.0
01/07/2005,258.3
01/08/2005,249.0
01/09/2005,245.2
01/10/2005,206.4
01/11/2005,199.1
01/12/2005,238.9
01/01/2006,244.7
01/02/2006,272.4
01/03/2006,270.2
01/04/2006,265.1
01/05/2006,254.6
01/06/2006,241.0
01/07/2006,260.2
01/08/2006,256.9
01/09/2006,255.7
01/10/2006,221.6
01/11/2006,208.1
01/12/2006,235.2
01/01/2007,252.8
01/02/2007,274.3
01/03/2007,278.8
01/04/2007,247.3
01/05/2007,204.3
01/06/2007,257.6
01/07/2007,252.3
01/08/2007,230.1
01/09/2007,234.6
01/10/2007,185.7
01/11/2007,217.8
01/12/2007,234.3
01/01/2008,253.8
01/02/2008,270.7
01/03/2008,276.1
01/04/2008,264.4
01/05/2008,239.2
01/06/2008,245.3
01/07/2008,243.8
01/08/2008,234.9
01/09/2008,228.1
01/10/2008,223.6
01/11/2008,195.6
01/12/2008,232.6
01/01/2009,243.0
01/02/2009,265.3
01/03/2009,269.7
01/04/2009,287.5
01/05/2009,257.4
01/06/2009,228.1
01/07/2009,268.3
01/08/2009,255.2
01/09/2009,255.6
01/10/2009,214.9
01/11/2009,226.0
01/12/2009,234.1
01/01/2010,249.4
01/02/2010,255.1
01/03/2010,254.6
01/04/2010,241.5
01/05/2010,237.7
01/06/2010,220.1
01/07/2010,216.3
01/08/2010,213.1
01/09/2010,209.2
01/10/2010,206.8
01/11/2010,189.1
01/12/2010,192.6
01/01/2011,239.2
01/02/2011,266.8
01/03/2011,270.7
01/04/2011,263.7
01/05/2011,213.3
01/06/2011,229.5
01/07/2011,229.0
01/08/2011,240.9
01/09/2011,230.7
01/10/2011,198.4
01/11/2011,191.9
01/12/2011,213.1
01/01/2012,247.2
01/02/2012,268.0
01/03/2012,283.8
01/04/2012,241.2
01/05/2012,244.6
01/06/2012,248.9
01/07/2012,257.9
01/08/2012,242.5
01/09/2012,249.5
01/10/2012,214.5
01/11/2012,227.2
01/12/2012,232.2
01/01/2013,252.3
01/02/2013,270.1
01/03/2013,254.8
01/04/2013,265.2
01/05/2013,235.4
01/06/2013,246.6
01/07/2013,265.2
01/08/2013,237.7
01/09/2013,223.4
01/10/2013,218.0
01/11/2013,233.6
01/12/2013,232.6
01/01/2014,247.5
01/02/2014,271.6
01/03/2014,280.9
01/04/2014,263.1
01/05/2014,273.2
01/06/2014,249.3
01/07/2014,274.0
01/08/2014,248.6
01/09/2014,231.2
01/10/2014,221.2
01/11/2014,230.9
01/12/2014,219.7
01/01/2015,243.4
01/02/2015,260.3
01/03/2015,274.2
01/04/2015,263.1
01/05/2015,235.6
01/06/2015,253.3
01/07/2015,246.2
01/08/2015,259.8
01/09/2015,250.2
01/10/2015,234.6
01/11/2015,209.0
01/12/2015,228.7
