fecha,valor
01/01/1985,33
01/02/1985,17.7
01/03/1985,18.5
01/04/1985,24.3
01/05/1985,27.3
01/06/1985,31.1
01/07/1985,17.9
01/08/1985,29
01/09/1985,28.5
01/10/1985,51.5
01/11/1985,57
01/12/1985,39
01/01/1986,27.7
01/02/1986,35.7
01/03/1986,21
01/04/1986,34.4
01/05/1986,40.8
01/06/1986,31
01/07/1986,20.8
01/08/1986,13.3
01/09/1986,13.9
01/10/1986,65.6
01/11/1986,47.3
01/12/1986,26.3
01/01/1987,21.1
01/02/1987,18.7
01/03/1987,14.5
01/04/1987,19.1
01/05/1987,35.5
01/06/1987,29.6
01/07/1987,19.9
01/08/1987,25.5
01/09/1987,23.8
01/10/1987,53
01/11/1987,35.9
01/12/1987,32
01/01/1988,25.8
01/02/1988,23.8
01/03/1988,16.3
01/04/1988,29.4
01/05/1988,31.8
01/06/1988,36.8
01/07/1988,36.6
01/08/1988,30.7
01/09/1988,35.8
01/10/1988,51.9
01/11/1988,67.6
01/12/1988,35.3
01/01/1989,34.9
01/02/1989,37.4
01/03/1989,25
01/04/1989,16.5
01/05/1989,38.4
01/06/1989,32.4
01/07/1989,24.1
01/08/1989,21.9
01/09/1989,31.1
01/10/1989,43.1
01/11/1989,52
01/12/1989,41.5
01/01/1990,30.8
01/02/1990,26
01/03/1990,21.9
01/04/1990,28.7
01/05/1990,26.3
01/06/1990,20
01/07/1990,14.9
01/08/1990,15.2
01/09/1990,23.6
01/10/1990,51.2
01/11/1990,48.7
01/12/1990,36.3
01/01/1991,28.3
01/02/1991,17.4
01/03/1991,22
01/04/1991,27.5
01/05/1991,41.1
01/06/1991,32.2
01/07/1991,19.8
01/08/1991,15
01/09/1991,25.2
01/10/1991,33.9
01/11/1991,42.5
01/12/1991,36.9
01/01/1992,21.1
01/02/1992,24
01/03/1992,16.3
01/04/1992,13.3
01/05/1992,20.5
01/06/1992,20
01/07/1992,14.5
01/08/1992,13.4
01/09/1992,25.8
01/10/1992,33.2
01/11/1992,33.9
01/12/1992,42.9
01/01/1993,35.8
01/02/1993,27.9
01/03/1993,25
01/04/1993,31
01/05/1993,35.7
01/06/1993,25.9
01/07/1993,23.5
01/08/1993,16.7
01/09/1993,27.6
01/10/1993,44.8
01/11/1993,49.9
01/12/1993,35.3
01/01/1994,30.7
01/02/1994,32.1
01/03/1994,33.6
01/04/1994,53.6
01/05/1994,52.8
01/06/1994,34.2
01/07/1994,15.4
01/08/1994,18.1
01/09/1994,21.4
01/10/1994,65.4
01/11/1994,65.2
01/12/1994,31.6
01/01/1995,11.8
01/02/1995,10.9
01/03/1995,17
01/04/1995,36.7
01/05/1995,38.6
01/06/1995,39
01/07/1995,28
01/08/1995,27.1
01/09/1995,32.7
01/10/1995,51.1
01/11/1995,34.7
01/12/1995,41.6
01/01/1996,24.1
01/02/1996,25
01/03/1996,25.4
01/04/1996,36.3
01/05/1996,30.6
01/06/1996,32.3
01/07/1996,30.2
01/08/1996,34.9
01/09/1996,37.8
01/10/1996,49
01/11/1996,35.6
01/12/1996,36.8
01/01/1997,48.9
01/02/1997,24.4
01/03/1997,30.9
01/04/1997,30
01/05/1997,24.2
01/06/1997,27.8
01/07/1997,9.7
01/08/1997,5.6
01/09/1997,12.3
01/10/1997,14.7
01/11/1997,41.9
01/12/1997,17.6
01/01/1998,9.6
01/02/1998,19.9
01/03/1998,14.8
01/04/1998,27
01/05/1998,25.7
01/06/1998,22.4
01/07/1998,15.2
01/08/1998,21.5
01/09/1998,30.2
01/10/1998,29.2
01/11/1998,57.6
01/12/1998,33.8
01/01/1999,37.7
01/02/1999,48.9
01/03/1999,23.5
01/04/1999,31.1
01/05/1999,24.3
01/06/1999,23.2
01/07/1999,22.3
01/08/1999,30.3
01/09/1999,35.4
01/10/1999,35.7
01/11/1999,45.9
01/12/1999,47.8
01/01/2000,28.6
01/02/2000,19.9
01/03/2000,25.7
01/04/2000,27
01/05/2000,26.4
01/06/2000,32.5
01/07/2000,39.1
01/08/2000,27.1
01/09/2000,30
01/10/2000,31.2
01/11/2000,31.2
01/12/2000,28.2
01/01/2001,18.7
01/02/2001,17.9
01/03/2001,21.1
01/04/2001,12.8
01/05/2001,28
01/06/2001,25.2
01/07/2001,24.2
01/08/2001,13.6
01/09/2001,24.8
01/10/2001,43.2
01/11/2001,44
01/12/2001,44.6
01/01/2002,23.8
01/02/2002,14.4
01/03/2002,23
01/04/2002,42.2
01/05/2002,33.2
01/06/2002,19.4
01/07/2002,26.2
01/08/2002,23
01/09/2002,33.2
01/10/2002,44.4
01/11/2002,38.3
01/12/2002,38.5
01/01/2003,23.2
01/02/2003,21.3
01/03/2003,21.2
01/04/2003,38.7
01/05/2003,30.5
01/06/2003,34.6
01/07/2003,23.8
01/08/2003,27.9
01/09/2003,26.9
01/10/2003,51.2
01/11/2003,30.2
01/12/2003,35
01/01/2004,31.9
01/02/2004,12.2
01/03/2004,9.6
01/04/2004,19.8
01/05/2004,39.5
01/06/2004,27.6
01/07/2004,24.8
01/08/2004,17
01/09/2004,27.8
01/10/2004,35.5
01/11/2004,47.1
01/12/2004,36.9
01/01/2005,33.5
01/02/2005,29
01/03/2005,23.2
01/04/2005,23.7
01/05/2005,36.6
01/06/2005,28.1
01/07/2005,15.9
01/08/2005,20.3
01/09/2005,43.1
01/10/2005,40.8
01/11/2005,34.3
01/12/2005,18
01/01/2006,18.7
01/02/2006,14.1
01/03/2006,19
01/04/2006,43.9
01/05/2006,49.4
01/06/2006,38.4
01/07/2006,20.9
01/08/2006,15.1
01/09/2006,14.2
01/10/2006,27.9
01/11/2006,37.6
01/12/2006,40.9
01/01/2007,33.3
01/02/2007,16.2
01/03/2007,18.1
01/04/2007,34.4
01/05/2007,32.4
01/06/2007,26.8
01/07/2007,24.9
01/08/2007,23.7
01/09/2007,27.7
01/10/2007,57.6
01/11/2007,48
01/12/2007,63.1
01/01/2008,43.2
01/02/2008,36.6
01/03/2008,23.2
01/04/2008,27.6
01/05/2008,38.8
01/06/2008,23.8
01/07/2008,18.8
01/08/2008,22.3
01/09/2008,24.1
01/10/2008,28.7
01/11/2008,31.8
01/12/2008,31
01/01/2009,26.7
01/02/2009,21.7
01/03/2009,35.9
01/04/2009,32.2
01/05/2009,27.4
01/06/2009,38.6
01/07/2009,12.8
01/08/2009,12.9
01/09/2009,15.9
01/10/2009,30.3
01/11/2009,33.7
01/12/2009,18
01/01/2010,8.7
01/02/2010,16.3
01/03/2010,8.2
01/04/2010,16.7
01/05/2010,16.4
01/06/2010,17.9
01/07/2010,28.5
01/08/2010,11.4
01/09/2010,18.7
01/10/2010,39.9
01/11/2010,57.9
01/12/2010,36.6
01/01/2011,9.1
01/02/2011,13.3
01/03/2011,8.6
01/04/2011,20.2
01/05/2011,26.8
01/06/2011,30.9
01/07/2011,27.1
01/08/2011,22.3
01/09/2011,28.8
01/10/2011,47.7
01/11/2011,66.7
01/12/2011,61.2
01/01/2012,32.55
01/02/2012,10.04
01/03/2012,25.61
01/04/2012,32.69
01/05/2012,34.76
01/06/2012,15.55
01/07/2012,17.59
01/08/2012,20.54
01/09/2012,19.42
01/10/2012,39.47
01/11/2012,37.04
01/12/2012,41.53
01/01/2013,31.57
01/02/2013,36.79
01/03/2013,26.11
01/04/2013,23.26
01/05/2013,27.32
01/06/2013,26.38
01/07/2013,19.85
01/08/2013,25.49
01/09/2013,36.28
01/10/2013,56.47
01/11/2013,79.73
01/12/2013,46.83
01/01/2014,49.43
01/02/2014,50.42
01/03/2014,58.24
01/04/2014,49.77
01/05/2014,30.15
01/06/2014,13.22
01/07/2014,7.29
01/08/2014,10.34
01/09/2014,24.3
01/10/2014,42.42
01/11/2014,56.9
01/12/2014,30.08
01/01/2015,14.3
01/02/2015,19.8
01/03/2015,21.4
01/04/2015,25.6
01/05/2015,25.3
01/06/2015,20.8
01/07/2015,14.7
01/08/2015,13.4
01/09/2015,15.6
01/10/2015,27.7
01/11/2015,45.4
01/12/2015,19.5
