fecha,valor
01/01/1985,0.7
01/02/1985,0.5
01/03/1985,0.7
01/04/1985,0.6
01/05/1985,1
01/06/1985,0.7
01/07/1985,0.8
01/08/1985,1.5
01/09/1985,1.6
01/10/1985,1.2
01/11/1985,0.9
01/12/1985,0.7
01/01/1986,0.6
01/02/1986,0.6
01/03/1986,0.6
01/04/1986,0.9
01/05/1986,0.9
01/06/1986,1.2
01/07/1986,0.8
01/08/1986,0.9
01/09/1986,0.8
01/10/1986,1.3
01/11/1986,0.8
01/12/1986,0.6
01/01/1987,0.4
01/02/1987,0.4
01/03/1987,0.4
01/04/1987,0.6
01/05/1987,0.9
01/06/1987,0.7
01/07/1987,0.8
01/08/1987,1
01/09/1987,1.6
01/10/1987,1.3
01/11/1987,1
01/12/1987,0.8
01/01/1988,0.5
01/02/1988,0.5
01/03/1988,0.4
01/04/1988,0.6
01/05/1988,0.8
01/06/1988,0.7
01/07/1988,0.8
01/08/1988,1.3
01/09/1988,1.3
01/10/1988,1.4
01/11/1988,1.3
01/12/1988,0.9
01/01/1989,0.8
01/02/1989,0.7
01/03/1989,0.7
01/04/1989,0.7
01/05/1989,0.9
01/06/1989,1.4
01/07/1989,1.1
01/08/1989,1.4
01/09/1989,1.6
01/10/1989,1.7
01/11/1989,1.1
01/12/1989,0.9
01/01/1990,0.6
01/02/1990,0.7
01/03/1990,0.6
01/04/1990,0.8
01/05/1990,1.2
01/06/1990,1.2
01/07/1990,1.2
01/08/1990,0.8
01/09/1990,1
01/10/1990,1.6
01/11/1990,1.2
01/12/1990,0.8
01/01/1991,0.9
01/02/1991,0.8
01/03/1991,0.9
01/04/1991,1
01/05/1991,1.4
01/06/1991,1.3
01/07/1991,1.5
01/08/1991,1.1
01/09/1991,0.9
01/10/1991,1.1
01/11/1991,1
01/12/1991,0.9
01/01/1992,0.7
01/02/1992,0.6
01/03/1992,0.6
01/04/1992,0.7
01/05/1992,0.9
01/06/1992,0.8
01/07/1992,1
01/08/1992,1.3
01/09/1992,1.5
01/10/1992,1.2
01/11/1992,1
01/12/1992,0.7
01/01/1993,0.6
01/02/1993,0.5
01/03/1993,0.6
01/04/1993,0.4
01/05/1993,0.5
01/06/1993,0.8
01/07/1993,1.3
01/08/1993,1.5
01/09/1993,1.9
01/10/1993,1.9
01/11/1993,1.4
01/12/1993,1.3
01/01/1994,0.8
01/02/1994,0.8
01/03/1994,0.7
01/04/1994,1.2
01/05/1994,1.6
01/06/1994,1.7
01/07/1994,1.1
01/08/1994,2.4
01/09/1994,1.7
01/10/1994,1.1
01/11/1994,1.6
01/12/1994,0.9
01/01/1995,0.6
01/02/1995,0.5
01/03/1995,0.6
01/04/1995,0.8
01/05/1995,1.1
01/06/1995,1.3
01/07/1995,1.7
01/08/1995,1.6
01/09/1995,1.3
01/10/1995,1.3
01/11/1995,0.8
01/12/1995,1.2
01/01/1996,0.8
01/02/1996,0.8
01/03/1996,0.9
01/04/1996,1.1
01/05/1996,1.9
01/06/1996,1.4
01/07/1996,1.6
01/08/1996,1.5
01/09/1996,1.6
01/10/1996,1.5
01/11/1996,1.3
01/12/1996,0.9
01/01/1997,0.6
01/02/1997,0.8
01/03/1997,0.6
01/04/1997,1.2
01/05/1997,0.8
01/06/1997,1.4
01/07/1997,0.5
01/08/1997,0.5
01/09/1997,0.9
01/10/1997,0.6
01/11/1997,0.5
01/12/1997,0.4
01/01/1998,0.3
01/02/1998,0.3
01/03/1998,0.3
01/04/1998,0.7
01/05/1998,0.8
01/06/1998,1.3
01/07/1998,1.8
01/08/1998,1.2
01/09/1998,1.8
01/10/1998,1.2
01/11/1998,1
01/12/1998,1.1
01/01/1999,0.8
01/02/1999,0.9
01/03/1999,0.9
01/04/1999,1.4
01/05/1999,1.6
01/06/1999,1.6
01/07/1999,1.5
