fecha,valor
01/01/2005,218.6
01/02/2005,245.2
01/03/2005,257.6
01/04/2005,221.8
01/05/2005,205.3
01/06/2005,221.4
01/07/2005,227.2
01/08/2005,206.6
01/09/2005,217.7
01/10/2005,197.5
01/11/2005,186.3
01/12/2005,217.3
01/01/2006,217.3
01/02/2006,243.0
01/03/2006,237.6
01/04/2006,220.9
01/05/2006,224.4
01/06/2006,223.7
01/07/2006,216.1
01/08/2006,228.5
01/09/2006,223.0
01/10/2006,204.2
01/11/2006,202.7
01/12/2006,213.5
01/01/2007,228.0
01/02/2007,245.5
01/03/2007,241.9
01/04/2007,227.9
01/05/2007,202.1
01/06/2007,229.3
01/07/2007,220.2
01/08/2007,204.9
01/09/2007,218.3
01/10/2007,191.6
01/11/2007,197.3
01/12/2007,211.2
01/01/2008,229.3
01/02/2008,240.2
01/03/2008,241.4
01/04/2008,231.3
01/05/2008,216.3
01/06/2008,220.3
01/07/2008,217.4
01/08/2008,218.0
01/09/2008,208.4
01/10/2008,204.8
01/11/2008,183.1
01/12/2008,215.1
01/01/2009,218.7
01/02/2009,232.9
01/03/2009,232.3
01/04/2009,244.8
01/05/2009,213.4
01/06/2009,204.3
01/07/2009,231.6
01/08/2009,227.4
01/09/2009,224.4
01/10/2009,197.5
01/11/2009,205.6
01/12/2009,210.1
01/01/2010,229.4
01/02/2010,223.4
01/03/2010,230.1
01/04/2010,213.7
01/05/2010,225.1
01/06/2010,206.5
01/07/2010,214.1
01/08/2010,210.6
01/09/2010,206.7
01/10/2010,207.4
01/11/2010,186.2
01/12/2010,187.1
01/01/2011,220.5
01/02/2011,243.2
01/03/2011,234.8
01/04/2011,222.7
01/05/2011,205.5
01/06/2011,213.2
01/07/2011,220.2
01/08/2011,225.4
01/09/2011,215.7
01/10/2011,192.2
01/11/2011,197.6
01/12/2011,197.8
01/01/2012,224.6
01/02/2012,246.6
01/03/2012,237.7
01/04/2012,219.1
01/05/2012,220.7
01/06/2012,230.7
01/07/2012,233.7
01/08/2012,231.0
01/09/2012,224.6
01/10/2012,201.6
01/11/2012,214.3
01/12/2012,212.7
01/01/2013,229.0
01/02/2013,242.8
01/03/2013,230.6
01/04/2013,232.7
01/05/2013,217.9
01/06/2013,222.5
01/07/2013,236.2
01/08/2013,218.5
01/09/2013,211.4
01/10/2013,212.2
01/11/2013,211.2
01/12/2013,211.7
01/01/2014,224.8
01/02/2014,244.9
01/03/2014,258.1
01/04/2014,245.0
01/05/2014,230.8
01/06/2014,232.4
01/07/2014,233.4
01/08/2014,222.7
01/09/2014,222.6
01/10/2014,203.5
01/11/2014,215.9
01/12/2014,200.8
01/01/2015,222.4
01/02/2015,240.2
01/03/2015,253.5
01/04/2015,233.9
01/05/2015,220.9
01/06/2015,238.5
01/07/2015,230.0
01/08/2015,231.0
01/09/2015,228.0
01/10/2015,208.2
01/11/2015,194.1
01/12/2015,202.3
