fecha,valor
01/01/1985,5.5
01/02/1985,4.7
01/03/1985,6
01/04/1985,6.3
01/05/1985,10.7
01/06/1985,8
01/07/1985,9.7
01/08/1985,12.9
01/09/1985,13.9
01/10/1985,10.9
01/11/1985,8.4
01/12/1985,8.3
01/01/1986,6
01/02/1986,5.3
01/03/1986,5
01/04/1986,9.2
01/05/1986,7.1
01/06/1986,9.7
01/07/1986,7.4
01/08/1986,6.8
01/09/1986,6.2
01/10/1986,12.1
01/11/1986,6.9
01/12/1986,6
01/01/1987,2.2
01/02/1987,2.1
01/03/1987,1.3
01/04/1987,5.4
01/05/1987,10
01/06/1987,8.2
01/07/1987,13.4
01/08/1987,7.2
01/09/1987,12.6
01/10/1987,13.4
01/11/1987,7.7
01/12/1987,6.1
01/01/1988,4.4
01/02/1988,5.5
01/03/1988,4.2
01/04/1988,3.8
01/05/1988,5.1
01/06/1988,8
01/07/1988,9.6
01/08/1988,17
01/09/1988,10
01/10/1988,4.8
01/11/1988,8
01/12/1988,3.5
01/01/1989,2.2
01/02/1989,1.8
01/03/1989,5.8
01/04/1989,5.2
01/05/1989,8.6
01/06/1989,10.8
01/07/1989,10.5
01/08/1989,12.7
01/09/1989,10.8
01/10/1989,11.7
01/11/1989,7.2
01/12/1989,6.5
01/01/1990,4.2
01/02/1990,4.5
01/03/1990,3.8
01/04/1990,5.1
01/05/1990,9.1
01/06/1990,8.5
01/07/1990,8.5
01/08/1990,6
01/09/1990,5.5
01/10/1990,11.3
01/11/1990,10.3
01/12/1990,6.5
01/01/1991,5.5
01/02/1991,5.2
01/03/1991,5.8
01/04/1991,5.8
01/05/1991,17.4
01/06/1991,14.2
01/07/1991,16
01/08/1991,6.5
01/09/1991,5.1
01/10/1991,6.4
01/11/1991,7.5
01/12/1991,5.3
01/01/1992,2.2
01/02/1992,2.3
01/03/1992,4.1
01/04/1992,2.9
01/05/1992,4.8
01/06/1992,3.5
01/07/1992,4.3
01/08/1992,6.4
01/09/1992,8.9
01/10/1992,6
01/11/1992,4.9
01/12/1992,5
01/01/1993,4.7
01/02/1993,3.7
01/03/1993,5
