fecha,valor
01/01/1985,53.6
01/02/1985,45.6
01/03/1985,44.1
01/04/1985,46.9
01/05/1985,78.8
01/06/1985,55.3
01/07/1985,50.7
01/08/1985,86
01/09/1985,111.6
01/10/1985,95.5
01/11/1985,78.6
01/12/1985,62
01/01/1986,52.4
01/02/1986,52.8
01/03/1986,47.4
01/04/1986,79.6
01/05/1986,87.5
01/06/1986,82.1
01/07/1986,56.5
01/08/1986,70.6
01/09/1986,63.8
01/10/1986,117.8
01/11/1986,85.9
01/12/1986,63.4
01/01/1987,46.4
01/02/1987,41.3
01/03/1987,42.8
01/04/1987,57.3
01/05/1987,84.7
01/06/1987,55.5
01/07/1987,81.3
01/08/1987,72.6
01/09/1987,92.7
01/10/1987,120.6
01/11/1987,87
01/12/1987,72.7
01/01/1988,47.8
01/02/1988,46.1
01/03/1988,38.9
01/04/1988,51.4
01/05/1988,65.3
01/06/1988,71.6
01/07/1988,74.7
01/08/1988,128
01/09/1988,170.6
01/10/1988,144.6
01/11/1988,158.2
01/12/1988,97.9
01/01/1989,83.5
01/02/1989,65.4
01/03/1989,68.9
01/04/1989,66.3
01/05/1989,89.1
01/06/1989,96.3
01/07/1989,65
01/08/1989,94.9
01/09/1989,148.5
01/10/1989,125.2
01/11/1989,96.4
01/12/1989,70.8
01/01/1990,50.3
01/02/1990,47.4
01/03/1990,40.7
01/04/1990,62.6
01/05/1990,78
01/06/1990,81.1
01/07/1990,68.6
01/08/1990,52.9
01/09/1990,79.6
01/10/1990,149.4
01/11/1990,104.9
01/12/1990,70.7
01/01/1991,45.1
01/02/1991,39.8
01/03/1991,43.9
01/04/1991,52.5
01/05/1991,74.8
01/06/1991,71.2
01/07/1991,67.5
01/08/1991,43.4
01/09/1991,43.6
01/10/1991,73.8
01/11/1991,79.2
01/12/1991,61.6
01/01/1992,39.8
01/02/1992,36
01/03/1992,27.2
01/04/1992,35.9
01/05/1992,53
01/06/1992,42.9
01/07/1992,43.7
01/08/1992,56.6
01/09/1992,78.7
01/10/1992,64.6
01/11/1992,55.5
01/12/1992,56.9
01/01/1993,46.1
01/02/1993,37.3
01/03/1993,41.8
01/04/1993,56.5
01/05/1993,82.4
01/06/1993,47.6
01/07/1993,63.7
01/08/1993,63.3
01/09/1993,110.2
01/10/1993,99.9
01/11/1993,116.4
01/12/1993,97.3
01/01/1994,57.8
01/02/1994,51.7
01/03/1994,35.6
01/04/1994,80.1
01/05/1994,86.3
01/06/1994,67.1
01/07/1994,58.8
01/08/1994,75.4
01/09/1994,80.3
01/10/1994,93.7
01/11/1994,118.1
