fecha,valor
01/01/1985,60.8
01/02/1985,61.1
01/03/1985,63.8
01/04/1985,67.9
01/05/1985,80.6
01/06/1985,67.7
01/07/1985,60.7
01/08/1985,82.6
01/09/1985,88.2
01/10/1985,87.2
01/11/1985,86
01/12/1985,66.6
01/01/1986,59.1
01/02/1986,67.4
01/03/1986,65.6
01/04/1986,81.2
01/05/1986,75.3
01/06/1986,81.8
01/07/1986,65.6
01/08/1986,61.2
01/09/1986,54.5
01/10/1986,92.9
01/11/1986,74.9
01/12/1986,60.8
01/01/1987,56.8
01/02/1987,58.8
01/03/1987,37.7
01/04/1987,47.4
01/05/1987,79
01/06/1987,45.6
01/07/1987,53.6
01/08/1987,66.2
01/09/1987,70.1
01/10/1987,90
01/11/1987,73
01/12/1987,77.6
01/01/1988,63.8
01/02/1988,44.4
01/03/1988,40.2
01/04/1988,61.7
01/05/1988,70.7
01/06/1988,78.6
01/07/1988,78.4
01/08/1988,110.4
01/09/1988,113.6
01/10/1988,111.7
01/11/1988,127.5
01/12/1988,104.6
01/01/1989,86
01/02/1989,78.8
01/03/1989,77.4
01/04/1989,68.5
01/05/1989,89.4
01/06/1989,81.3
01/07/1989,67.5
01/08/1989,77.7
01/09/1989,104.4
01/10/1989,93.9
01/11/1989,90.9
01/12/1989,71.2
01/01/1990,62.9
01/02/1990,67.4
01/03/1990,67.1
01/04/1990,73.1
01/05/1990,76.2
01/06/1990,76.3
01/07/1990,68.2
01/08/1990,46.2
01/09/1990,66.1
01/10/1990,104.2
01/11/1990,87.3
01/12/1990,71.5
01/01/1991,61.9
01/02/1991,53.8
01/03/1991,53.2
01/04/1991,55.8
01/05/1991,70.4
01/06/1991,69.5
01/07/1991,57.4
01/08/1991,51.3
01/09/1991,45.9
01/10/1991,70.4
01/11/1991,71.4
01/12/1991,71.5
01/01/1992,58.1
01/02/1992,41.9
01/03/1992,38.5
01/04/1992,38.8
01/05/1992,55
01/06/1992,43
01/07/1992,38.7
01/08/1992,47.3
01/09/1992,64.4
01/10/1992,55.1
01/11/1992,57.1
01/12/1992,65
01/01/1993,51.2
01/02/1993,33.5
01/03/1993,37.6
01/04/1993,59.2
01/05/1993,85.3
01/06/1993,53.6
01/07/1993,57.2
01/08/1993,51.2
01/09/1993,83.6
01/10/1993,76.2
01/11/1993,103.1
01/12/1993,104.6
01/01/1994,37.7
01/02/1994,31.7
01/03/1994,37.3
01/04/1994,53.5
01/05/1994,60.2
01/06/1994,69.9
01/07/1994,58.2
01/08/1994,52.4
01/09/1994,59.4
01/10/1994,76.8
01/11/1994,90.4
01/12/1994,57.7
01/01/1995,40.8
01/02/1995,42
01/03/1995,50.3
01/04/1995,45.7
01/05/1995,55
01/06/1995,68.4
01/07/1995,72.2
01/08/1995,104.4
01/09/1995,75.9
01/10/1995,88.3
01/11/1995,79.7
01/12/1995,82.6
01/01/1996,67
01/02/1996,66.2
01/03/1996,88.2
01/04/1996,86.3
01/05/1996,98.1
01/06/1996,87.9
01/07/1996,89
01/08/1996,80.7
01/09/1996,83.5
01/10/1996,85.4
01/11/1996,69.6
01/12/1996,60.9
01/01/1997,61.5
01/02/1997,62.4
01/03/1997,55.1
01/04/1997,62.7
01/05/1997,55.1
01/06/1997,69.4
01/07/1997,40.7
01/08/1997,32.7
01/09/1997,39.1
01/10/1997,37.8
01/11/1997,53.2
01/12/1997,43.6
01/01/1998,35.8
01/02/1998,35.2
01/03/1998,34.2
01/04/1998,47.6
01/05/1998,75.1
01/06/1998,50.4
01/07/1998,62.6
01/08/1998,63.6
01/09/1998,99.3
01/10/1998,102.7
01/11/1998,95.8
01/12/1998,111
01/01/1999,77.7
01/02/1999,100.3
01/03/1999,93.1
01/04/1999,78.7
01/05/1999,92.7
01/06/1999,88.9
01/07/1999,60.6
01/08/1999,46.7
01/09/1999,84.5
01/10/1999,99.9
01/11/1999,90.2
01/12/1999,101.4
01/01/2000,70.6
01/02/2000,71.8
01/03/2000,66.8
01/04/2000,69.9
01/05/2000,100.7
01/06/2000,105.4
01/07/2000,77.5
01/08/2000,74.1
01/09/2000,104.6
01/10/2000,84.3
01/11/2000,75.4
01/12/2000,65.5
01/01/2001,63.3
01/02/2001,62.4
01/03/2001,50.5
01/04/2001,41.3
01/05/2001,48.6
01/06/2001,59.5
01/07/2001,65.6
01/08/2001,40.5
01/09/2001,50
01/10/2001,57
01/11/2001,62.7
01/12/2001,65.2
01/01/2002,61
01/02/2002,54.9
01/03/2002,41.7
01/04/2002,75.1
01/05/2002,73.7
01/06/2002,115.3
01/07/2002,74.5
01/08/2002,59.5
01/09/2002,41.9
01/10/2002,52.3
01/11/2002,71.3
01/12/2002,60.8
01/01/2003,46.4
01/02/2003,63.1
01/03/2003,66.7
01/04/2003,82
01/05/2003,116
01/06/2003,81.2
01/07/2003,82.1
01/08/2003,85
01/09/2003,94.2
01/10/2003,81.1
01/11/2003,75.1
01/12/2003,72.9
01/01/2004,87.4
01/02/2004,84
01/03/2004,78.9
01/04/2004,75.1
01/05/2004,99.9
01/06/2004,77.1
01/07/2004,104.1
01/08/2004,67.2
01/09/2004,107.9
01/10/2004,120.1
01/11/2004,135.1
01/12/2004,103.4
01/01/2005,82.6
01/02/2005,69.7
01/03/2005,64
01/04/2005,74
01/05/2005,126.1
01/06/2005,98.9
01/07/2005,88.1
01/08/2005,72.5
01/09/2005,58.6
01/10/2005,94
01/11/2005,126.1
01/12/2005,93.5
01/01/2006,90
01/02/2006,84.3
01/03/2006,94.8
01/04/2006,114.3
01/05/2006,137.6
01/06/2006,126.1
01/07/2006,77.3
01/08/2006,87.4
01/09/2006,93.4
01/10/2006,89
01/11/2006,130.4
01/12/2006,102.9
01/01/2007,78
01/02/2007,79
01/03/2007,82.1
01/04/2007,98.2
01/05/2007,-99
01/06/2007,-99
01/07/2007,-99
01/08/2007,-99
01/09/2007,-99
01/10/2007,-99
01/11/2007,-99
01/12/2007,-99
01/01/2008,82.4
01/02/2008,80.2
01/03/2008,78.5
01/04/2008,89.3
01/05/2008,110.5
01/06/2008,103.2
01/07/2008,91
01/08/2008,88.2
01/09/2008,100.7
01/10/2008,114.1
01/11/2008,114.9
01/12/2008,101.8
01/01/2009,73.8
01/02/2009,71.9
01/03/2009,70.3
01/04/2009,80
01/05/2009,99
01/06/2009,92.4
01/07/2009,81.5
01/08/2009,79
01/09/2009,90.2
01/10/2009,102.2
01/11/2009,103
01/12/2009,91.2
01/01/2010,79.9
01/02/2010,77.7
01/03/2010,76.1
01/04/2010,86.5
01/05/2010,107.1
01/06/2010,100
01/07/2010,88.2
01/08/2010,85.4
01/09/2010,97.5
01/10/2010,110.5
01/11/2010,111.3
01/12/2010,98.6
01/01/2011,61.8
01/02/2011,60.2
01/03/2011,58.9
01/04/2011,67
01/05/2011,82.9
01/06/2011,77.4
01/07/2011,68.3
01/08/2011,66.1
01/09/2011,75.5
01/10/2011,85.6
01/11/2011,86.2
01/12/2011,76.4
01/01/2012,64.4
01/02/2012,62.7
01/03/2012,61.3
01/04/2012,69.8
01/05/2012,86.4
01/06/2012,80.6
01/07/2012,71.1
01/08/2012,68.9
01/09/2012,78.7
01/10/2012,89.1
01/11/2012,89.8
01/12/2012,79.6
01/01/2013,67.8
01/02/2013,66
01/03/2013,64.6
01/04/2013,73.5
01/05/2013,91
01/06/2013,84.9
01/07/2013,74.9
01/08/2013,72.6
01/09/2013,82.8
01/10/2013,93.9
01/11/2013,94.6
01/12/2013,83.8
01/01/2014,62.9
