fecha,valor
01/01/1985,13.63
01/02/1985,10.16
01/03/1985,9.63
01/04/1985,11.59
01/05/1985,20.67
01/06/1985,21.29
01/07/1985,18.79
01/08/1985,30.07
01/09/1985,15.71
01/10/1985,19.64
01/11/1985,19.79
01/12/1985,15.55
01/01/1986,12.2
01/02/1986,14.05
01/03/1986,19.67
01/04/1986,20.1
01/05/1986,19.1
01/06/1986,29.76
01/07/1986,27.95
01/08/1986,14.21
01/09/1986,7.97
01/10/1986,39.811
01/11/1986,20.21
01/12/1986,13.44
01/01/1987,11.77
01/02/1987,12.53
01/03/1987,12.61
01/04/1987,17.61
01/05/1987,19.31
01/06/1987,16.97
01/07/1987,18.15
01/08/1987,20.2
01/09/1987,13.09
01/10/1987,16.061
01/11/1987,13.43
01/12/1987,14.92
01/01/1988,12.37
01/02/1988,12.39
01/03/1988,11.39
01/04/1988,13.56
01/05/1988,14.83
01/06/1988,21.28
01/07/1988,24.92
01/08/1988,15.33
01/09/1988,14.17
01/10/1988,14.98
01/11/1988,22.821
01/12/1988,24.45
01/01/1989,15.97
01/02/1989,17.67
01/03/1989,26.34
01/04/1989,16.95
01/05/1989,22.48
01/06/1989,22
01/07/1989,23.37
01/08/1989,16.88
01/09/1989,14.79
01/10/1989,18.2
01/11/1989,17.85
01/12/1989,13.91
01/01/1990,11.59
01/02/1990,11.63
01/03/1990,11.55
01/04/1990,15.32
01/05/1990,23.2
01/06/1990,20.66
01/07/1990,20.54
01/08/1990,16.67
01/09/1990,16.59
01/10/1990,18.36
01/11/1990,13.82
01/12/1990,14.63
01/01/1991,10.04
01/02/1991,9.73
01/03/1991,13.69
01/04/1991,12.49
01/05/1991,18.73
01/06/1991,21.06
01/07/1991,22.58
01/08/1991,21.61
01/09/1991,19.29
01/10/1991,15.2
01/11/1991,16.29
01/12/1991,13.44
01/01/1992,7.95
01/02/1992,7.62
01/03/1992,7.07
01/04/1992,12.81
01/05/1992,15.54
01/06/1992,13.29
01/07/1992,25.25
01/08/1992,16.92
01/09/1992,12.4
01/10/1992,11.09
01/11/1992,12.78
01/12/1992,14.9
01/01/1993,9.06
01/02/1993,10.41
01/03/1993,14.98
01/04/1993,21.91
01/05/1993,22.52
01/06/1993,19.83
01/07/1993,19.17
01/08/1993,16.56
01/09/1993,15.3
01/10/1993,14.18
01/11/1993,20.55
01/12/1993,17.35
01/01/1994,14.9
01/02/1994,14.82
01/03/1994,18.32
01/04/1994,26.43
01/05/1994,29.9
01/06/1994,25.03
01/07/1994,23.75
01/08/1994,17.1
01/09/1994,14.5
01/10/1994,17.36
01/11/1994,19.88
01/12/1994,13.72
01/01/1995,8.3
01/02/1995,7.54
01/03/1995,12.38
01/04/1995,15.56
01/05/1995,22.7
01/06/1995,22
01/07/1995,25.46
01/08/1995,21.55
01/09/1995,17.98
01/10/1995,18.51
01/11/1995,15.9
01/12/1995,15.76
01/01/1996,11.78
01/02/1996,14.92
01/03/1996,17.87
01/04/1996,19.21
01/05/1996,28.76
01/06/1996,24.68
01/07/1996,28.4
01/08/1996,17.65
01/09/1996,16.51
01/10/1996,19.22
01/11/1996,15.01
01/12/1996,16.52
01/01/1997,19.01
01/02/1997,14.27
01/03/1997,11.41
01/04/1997,17.72
01/05/1997,18.65
01/06/1997,18.62
01/07/1997,22.21
01/08/1997,14.02
01/09/1997,12.21
01/10/1997,12.24
01/11/1997,13.41
01/12/1997,8.87
01/01/1998,6.56
01/02/1998,8.59
01/03/1998,11.43
01/04/1998,24.15
01/05/1998,23.65
01/06/1998,29.03
01/07/1998,27.22
01/08/1998,18.28
01/09/1998,16.96
01/10/1998,21.87
01/11/1998,19.81
01/12/1998,19.24
01/01/1999,21.99
01/02/1999,31.78
01/03/1999,25.58
