fecha,valor
01/01/2005,226.70
01/02/2005,228.53
01/03/2005,264.40
01/04/2005,197.04
01/05/2005,209.88
01/06/2005,200.24
01/07/2005,211.87
01/08/2005,215.45
01/09/2005,215.23
01/10/2005,239.76
01/11/2005,213.48
01/12/2005,240.70
01/01/2006,224.88
01/02/2006,252.23
01/03/2006,212.53
01/04/2006,203.44
01/05/2006,205.44
01/06/2006,190.50
01/07/2006,193.92
01/08/2006,211.56
01/09/2006,232.29
01/10/2006,237.65
01/11/2006,213.86
01/12/2006,228.38
01/01/2007,243.10
01/02/2007,279.55
01/03/2007,225.11
01/04/2007,216.33
01/05/2007,202.56
01/06/2007,178.70
01/07/2007,197.73
01/08/2007,203.70
01/09/2007,222.07
01/10/2007,217.90
01/11/2007,226.78
01/12/2007,215.82
01/01/2008,245.23
01/02/2008,#¡DIV/0!
01/03/2008,246.92
01/04/2008,216.82
01/05/2008,197.16
01/06/2008,198.60
01/07/2008,206.32
01/08/2008,210.04
01/09/2008,231.93
01/10/2008,229.86
01/11/2008,198.29
01/12/2008,246.95
01/01/2009,217.24
01/02/2009,258.46
01/03/2009,218.52
01/04/2009,219.44
01/05/2009,214.96
01/06/2009,197.57
01/07/2009,188.01
01/08/2009,222.85
01/09/2009,227.98
01/10/2009,227.71
01/11/2009,243.01
01/12/2009,237.19
01/01/2010,264.22
01/02/2010,239.99
01/03/2010,212.10
01/04/2010,199.19
01/05/2010,201.36
01/06/2010,200.61
01/07/2010,195.56
01/08/2010,207.91
01/09/2010,234.34
01/10/2010,246.96
01/11/2010,206.39
01/12/2010,229.48
01/01/2011,252.73
01/02/2011,242.61
01/03/2011,214.85
01/04/2011,205.32
01/05/2011,198.62
01/06/2011,202.21
01/07/2011,207.17
01/08/2011,223.84
01/09/2011,224.02
01/10/2011,227.47
01/11/2011,215.13
01/12/2011,222.35
01/01/2012,244.46
01/02/2012,#¡DIV/0!
01/03/2012,202.30
01/04/2012,212.20
01/05/2012,194.50
01/06/2012,216.04
01/07/2012,204.74
01/08/2012,208.86
01/09/2012,222.70
01/10/2012,228.79
01/11/2012,236.90
01/12/2012,234.96
01/01/2013,250.88
01/02/2013,231.51
01/03/2013,226.00
01/04/2013,221.93
01/05/2013,196.64
01/06/2013,198.65
01/07/2013,205.24
01/08/2013,204.77
01/09/2013,229.64
01/10/2013,234.87
01/11/2013,224.64
01/12/2013,226.50
01/01/2014,250.88
01/02/2014,231.51
01/03/2014,226.00
01/04/2014,221.93
01/05/2014,196.64
01/06/2014,198.65
01/07/2014,205.24
01/08/2014,204.77
01/09/2014,229.64
01/10/2014,234.87
01/11/2014,224.64
01/12/2014,226.50
01/01/2015,228.59
01/02/2015,246.51
01/03/2015,236.63
01/04/2015,188.36
01/05/2015,214.09
01/06/2015,178.70
01/07/2015,199.49
01/08/2015,201.87
01/09/2015,237.98
01/10/2015,230.41
01/11/2015,209.77
01/12/2015,210.82
