fecha,valor
01/01/1985,848
01/02/1985,589
01/03/1985,443
01/04/1985,522
01/05/1985,671
01/06/1985,659
01/07/1985,389
01/08/1985,562
01/09/1985,659
01/10/1985,974
01/11/1985,1145
01/12/1985,751
01/01/1986,701
01/02/1986,787
01/03/1986,911
01/04/1986,1077
01/05/1986,1002
01/06/1986,880
01/07/1986,607
01/08/1986,422
01/09/1986,451
01/10/1986,1103
01/11/1986,1035
01/12/1986,588
01/01/1987,386
01/02/1987,327
01/03/1987,320
01/04/1987,450
01/05/1987,843
01/06/1987,468
01/07/1987,426
01/08/1987,602
01/09/1987,463
01/10/1987,956
01/11/1987,935
01/12/1987,758
01/01/1988,385
01/02/1988,372
01/03/1988,356
01/04/1988,654
01/05/1988,760
01/06/1988,846
01/07/1988,963
01/08/1988,979
01/09/1988,1354
01/10/1988,1487
01/11/1988,1880
01/12/1988,1746
01/01/1989,1088
01/02/1989,838
01/03/1989,800
01/04/1989,652
01/05/1989,1030
01/06/1989,813
01/07/1989,546
01/08/1989,565
01/09/1989,829
01/10/1989,1017
01/11/1989,944
01/12/1989,817
01/01/1990,562
01/02/1990,586
01/03/1990,533
01/04/1990,746
01/05/1990,869
01/06/1990,494
01/07/1990,492
01/08/1990,269
01/09/1990,313
01/10/1990,982
01/11/1990,923
01/12/1990,773
01/01/1991,476
01/02/1991,336
01/03/1991,562
01/04/1991,637
01/05/1991,910
01/06/1991,687
01/07/1991,533
01/08/1991,427
01/09/1991,405
01/10/1991,637
01/11/1991,1010
01/12/1991,946
01/01/1992,544
01/02/1992,480
01/03/1992,462
01/04/1992,478
01/05/1992,599
01/06/1992,567
01/07/1992,448
01/08/1992,428
01/09/1992,485
01/10/1992,521
01/11/1992,618
01/12/1992,830
01/01/1993,627
01/02/1993,510
01/03/1993,564
01/04/1993,1043
01/05/1993,1466
01/06/1993,759
01/07/1993,595
01/08/1993,433
01/09/1993,710
01/10/1993,839
01/11/1993,1413
01/12/1993,1393
01/01/1994,954
01/02/1994,852
01/03/1994,991
01/04/1994,1489
01/05/1994,1286
01/06/1994,1006
01/07/1994,623
01/08/1994,479
01/09/1994,469
01/10/1994,1014
01/11/1994,1217
01/12/1994,940
01/01/1995,488
01/02/1995,374
01/03/1995,438
01/04/1995,818
01/05/1995,1096
01/06/1995,968
01/07/1995,931
01/08/1995,1066
01/09/1995,676
01/10/1995,948
01/11/1995,1123
01/12/1995,1185
01/01/1996,774
01/02/1996,941
01/03/1996,1528
01/04/1996,1309
01/05/1996,1507
01/06/1996,1506
01/07/1996,1264
01/08/1996,693
01/09/1996,676
01/10/1996,965
01/11/1996,897
01/12/1996,745
01/01/1997,879
01/02/1997,997
01/03/1997,731
01/04/1997,808
01/05/1997,718
01/06/1997,938
01/07/1997,411
01/08/1997,294
01/09/1997,368
01/10/1997,519
01/11/1997,881
01/12/1997,498
01/01/1998,340
01/02/1998,402
01/03/1998,400
01/04/1998,909
01/05/1998,1255
01/06/1998,1026
01/07/1998,887
01/08/1998,749
01/09/1998,934
01/10/1998,1055
01/11/1998,1467
01/12/1998,1366
01/01/1999,1166
01/02/1999,1541
01/03/1999,1804
01/04/1999,1608
01/05/1999,1656
01/06/1999,1349
01/07/1999,897
01/08/1999,747
01/09/1999,1225
01/10/1999,1514
01/11/1999,2044
01/12/1999,2175
01/01/2000,1278
01/02/2000,1139
01/03/2000,1376
01/04/2000,1330
01/05/2000,1759
01/06/2000,1673
01/07/2000,938
01/08/2000,728
01/09/2000,1052
01/10/2000,1070
01/11/2000,1405
01/12/2000,774
01/01/2001,626
01/02/2001,495
01/03/2001,733
01/04/2001,633
01/05/2001,799
01/06/2001,668
01/07/2001,528
01/08/2001,346
01/09/2001,505
01/10/2001,525
01/11/2001,854
01/12/2001,1077
01/01/2002,532
01/02/2002,352
01/03/2002,403
01/04/2002,1107
01/05/2002,974
01/06/2002,887
01/07/2002,466
01/08/2002,301
01/09/2002,321
01/10/2002,459
01/11/2002,903
01/12/2002,725
01/01/2003,549
01/02/2003,541
01/03/2003,659
01/04/2003,161
01/05/2003,31
01/06/2003,248
01/07/2003,706
01/08/2003,634
01/09/2003,627
01/10/2003,1115
01/11/2003,487
01/12/2003,295
01/01/2004,936
01/02/2004,592
01/03/2004,445
01/04/2004,718
01/05/2004,964
01/06/2004,678
01/07/2004,607
01/08/2004,458
01/09/2004,633
01/10/2004,976
01/11/2004,305
01/12/2004,941
01/01/2005,647
01/02/2005,699
01/03/2005,785
01/04/2005,771
01/05/2005,256
01/06/2005,922
01/07/2005,613
01/08/2005,378
01/09/2005,471
01/10/2005,161
01/11/2005,576
01/12/2005,284
01/01/2006,158
01/02/2006,895
01/03/2006,64
01/04/2006,278
