fecha,valor
01/01/1985,129.45
01/02/1985,97.37
01/03/1985,103.86
01/04/1985,144.61
01/05/1985,240.3
01/06/1985,415.84
01/07/1985,363.15
01/08/1985,351.62
01/09/1985,216.74
01/10/1985,185.47
01/11/1985,188.12
01/12/1985,120.38
01/01/1986,132.67
01/02/1986,163.43
01/03/1986,215.16
01/04/1986,216.47
01/05/1986,216.77
01/06/1986,425.88
01/07/1986,575.99
01/08/1986,274.29
01/09/1986,275.26
01/10/1986,343.23
01/11/1986,255.28
01/12/1986,180.67
01/01/1987,143.81
01/02/1987,161.12
01/03/1987,138.85
01/04/1987,271.98
01/05/1987,293.12
01/06/1987,313.55
01/07/1987,355.46
01/08/1987,400.01
01/09/1987,192.38
01/10/1987,248.76
01/11/1987,164.9
01/12/1987,152.58
01/01/1988,99.7
01/02/1988,131.23
01/03/1988,106.98
01/04/1988,161.36
01/05/1988,205.44
01/06/1988,365.74
01/07/1988,410.15
01/08/1988,211.67
01/09/1988,181.54
01/10/1988,180.09
01/11/1988,319.15
01/12/1988,205.53
01/01/1989,207.46
01/02/1989,195.56
01/03/1989,296.02
01/04/1989,214.31
01/05/1989,345.53
01/06/1989,434.52
01/07/1989,465.24
01/08/1989,279.89
01/09/1989,214.24
01/10/1989,254.18
01/11/1989,254.23
01/12/1989,135.8
01/01/1990,151.27
01/02/1990,187.77
01/03/1990,223.94
01/04/1990,229.9
01/05/1990,338.95
01/06/1990,439.31
01/07/1990,382.15
01/08/1990,328.63
01/09/1990,232.7
01/10/1990,190.25
01/11/1990,189.83
01/12/1990,185.03
01/01/1991,111.24
01/02/1991,113.44
01/03/1991,138.97
01/04/1991,169.42
01/05/1991,191.93
01/06/1991,298.87
01/07/1991,508.09
01/08/1991,439.07
01/09/1991,319.39
01/10/1991,175.83
01/11/1991,229.5
01/12/1991,150.75
01/01/1992,122.32
01/02/1992,126.25
01/03/1992,125.77
01/04/1992,202.03
01/05/1992,153.95
01/06/1992,229.64
01/07/1992,369.22
01/08/1992,340.2
01/09/1992,173.3
01/10/1992,142.98
01/11/1992,139.43
01/12/1992,136.78
01/01/1993,109.01
01/02/1993,121.27
01/03/1993,220.7
01/04/1993,223.24
01/05/1993,251.74
01/06/1993,401.98
01/07/1993,365.67
01/08/1993,294.32
01/09/1993,209.41
01/10/1993,171.62
01/11/1993,238.46
01/12/1993,205.23
01/01/1994,153.74
01/02/1994,169.1
01/03/1994,226.79
01/04/1994,383.69
01/05/1994,389.08
01/06/1994,466.6
01/07/1994,392.35
01/08/1994,361.77
01/09/1994,257.26
01/10/1994,214.92
01/11/1994,210.35
01/12/1994,193.67
01/01/1995,118.96
01/02/1995,95.21
01/03/1995,158.01
01/04/1995,230.96
01/05/1995,251.64
01/06/1995,267.02
01/07/1995,272.37
01/08/1995,155.13
01/09/1995,155.11
01/10/1995,160.38
01/11/1995,174.33
01/12/1995,119.97
01/01/1996,134.48
01/02/1996,219.8
01/03/1996,206.77
01/04/1996,186.47
01/05/1996,262.11
01/06/1996,269.77
01/07/1996,378.08
01/08/1996,231.81
01/09/1996,191.18
01/10/1996,250.78
01/11/1996,155.15
01/12/1996,167.09
01/01/1997,201.92
01/02/1997,210.33
01/03/1997,174.33
01/04/1997,178.95
01/05/1997,397.48
01/06/1997,229.19
01/07/1997,474.57
01/08/1997,300.44
01/09/1997,153.07
01/10/1997,125.54
01/11/1997,137.09
01/12/1997,103.61
01/01/1998,67.74
01/02/1998,132.72
01/03/1998,111.9
01/04/1998,179.68
01/05/1998,190.08
01/06/1998,418.97
01/07/1998,368.11
01/08/1998,231.96
01/09/1998,158.69
01/10/1998,161.97
01/11/1998,203.58
01/12/1998,150.99
01/01/1999,240.06
01/02/1999,292.54
01/03/1999,176.94
01/04/1999,366.53
01/05/1999,269.82
01/06/1999,294.36
01/07/1999,262.84
01/08/1999,261.44
01/09/1999,215.61
01/10/1999,189.09
01/11/1999,194.23
01/12/1999,234.73
01/01/2000,162.03
01/02/2000,173.51
01/03/2000,217.74
01/04/2000,204.66
01/05/2000,480.5
01/06/2000,340.7
01/07/2000,288.15
01/08/2000,357.2
01/09/2000,244.48
01/10/2000,235.54
01/11/2000,218.05
01/12/2000,174.33
01/01/2001,127.69
01/02/2001,123.46
01/03/2001,178.34
01/04/2001,224.55
01/05/2001,238.04
01/06/2001,398.06
01/07/2001,342.17
01/08/2001,331.94
01/09/2001,219.01
01/10/2001,177.14
01/11/2001,184.75
01/12/2001,216.6
01/01/2002,115.83
01/02/2002,102.13
01/03/2002,167.12
01/04/2002,231.5
01/05/2002,337.16
01/06/2002,384.72
01/07/2002,369.18
01/08/2002,361.8
01/09/2002,208.83
01/10/2002,183.05
01/11/2002,204.9
01/12/2002,171.66
01/01/2003,91.44
01/02/2003,113.74
01/03/2003,148.72
01/04/2003,162.381
01/05/2003,289.821
01/06/2003,216.261
01/07/2003,305.5
01/08/2003,205.96
01/09/2003,185.07
01/10/2003,216.85
01/11/2003,188.961
01/12/2003,172.681
01/01/2004,121.99
01/02/2004,88.35
01/03/2004,146.05
01/04/2004,233.22
01/05/2004,255.72
01/06/2004,462.29
01/07/2004,328.2
01/08/2004,335.47
01/09/2004,238.51
01/10/2004,190.83
01/11/2004,207.931
01/12/2004,187.73
01/01/2005,144.73
01/02/2005,234.98
01/03/2005,160.08
01/04/2005,334.22
01/05/2005,268.091
01/06/2005,360.62
01/07/2005,308.37
01/08/2005,297.29
01/09/2005,239.8
01/10/2005,236.051
01/11/2005,256.001
01/12/2005,227.161
01/01/2006,196.141
01/02/2006,169.35
01/03/2006,266.231
01/04/2006,265.181
01/05/2006,234.891
01/06/2006,387.831
01/07/2006,342.69
01/08/2006,233.49
01/09/2006,170.54
01/10/2006,189.62
01/11/2006,275.031
01/12/2006,245.941
01/01/2007,137.24
01/02/2007,100.34
01/03/2007,186.6
01/04/2007,206.161
01/05/2007,291.731
01/06/2007,575.951
01/07/2007,221.92
01/08/2007,243.14
01/09/2007,184.19
01/10/2007,255.271
01/11/2007,251.04
01/12/2007,227.041
01/01/2008,156.801
01/02/2008,219.141
01/03/2008,199.951
01/04/2008,234.321
01/05/2008,248.931
01/06/2008,342.881
01/07/2008,394.22
01/08/2008,238.841
01/09/2008,203.411
01/10/2008,214.361
01/11/2008,243.15
01/12/2008,255.271
01/01/2009,235.931
01/02/2009,273.111
01/03/2009,280.371
01/04/2009,251.411
01/05/2009,219.151
01/06/2009,289.02
01/07/2009,391.49
01/08/2009,292.11
01/09/2009,184.51
01/10/2009,157.74
01/11/2009,118.38
01/12/2009,94.25
01/01/2010,65.28
01/02/2010,86.44
01/03/2010,106.62
01/04/2010,275.68
01/05/2010,218.651
01/06/2010,272.251
01/07/2010,262.491
01/08/2010,170.651
01/09/2010,126.03
01/10/2010,141.681
01/11/2010,232.512
01/12/2010,144.742
01/01/2011,115.901
01/02/2011,129.121
01/03/2011,177.981
01/04/2011,275.032
01/05/2011,384.252
01/06/2011,318.901
01/07/2011,409.641
01/08/2011,172.081
01/09/2011,223.061
01/10/2011,195.171
01/11/2011,234.992
01/12/2011,371.561
01/01/2012,220.161
01/02/2012,223.381
01/03/2012,328.801
01/04/2012,289.21
01/05/2012,252.251
01/06/2012,267.22
01/07/2012,277.09
01/08/2012,266.1
01/09/2012,197.47
01/10/2012,197.18
01/11/2012,139.94
01/12/2012,150.14
01/01/2013,79.08
01/02/2013,164.73
01/03/2013,154.65
01/04/2013,151.11
01/05/2013,238.631
01/06/2013,249.331
01/07/2013,405.82
01/08/2013,306.67
01/09/2013,203.53
01/10/2013,168.27
01/11/2013,165.331
01/12/2013,197.961
01/01/2014,145.62
01/02/2014,119.9
01/03/2014,200.23
01/04/2014,196.45
01/05/2014,294.59
01/06/2014,388.47
01/07/2014,507.87
01/08/2014,358.57
01/09/2014,236.67
01/10/2014,229.53
01/11/2014,215.7
01/12/2014,178.95
01/01/2015,109.1
01/02/2015,177.2
01/03/2015,176
01/04/2015,201.8
01/05/2015,194.9
01/06/2015,520.1
01/07/2015,401
01/08/2015,292.8
01/09/2015,177.5
01/10/2015,119.7
01/11/2015,140.1
01/12/2015,102.4
