fecha,valor
01/01/1985,14.1
01/02/1985,11
01/03/1985,14.5
01/04/1985,13.1
01/05/1985,21.2
01/06/1985,16.1
01/07/1985,17.6
01/08/1985,31.4
01/09/1985,33.5
01/10/1985,25.4
01/11/1985,19
01/12/1985,15.5
01/01/1986,12.7
01/02/1986,12.8
01/03/1986,12.4
01/04/1986,19
01/05/1986,19.5
01/06/1986,24.8
01/07/1986,17.4
01/08/1986,19.1
01/09/1986,17.8
01/10/1986,28.3
01/11/1986,17.1
01/12/1986,12.5
01/01/1987,9.1
01/02/1987,8
01/03/1987,8.3
01/04/1987,13.4
01/05/1987,18.9
01/06/1987,15.5
01/07/1987,16.3
01/08/1987,22.6
01/09/1987,33.7
01/10/1987,28.2
01/11/1987,21.2
01/12/1987,16.4
01/01/1988,11.1
01/02/1988,10.9
01/03/1988,9.4
01/04/1988,11.9
01/05/1988,17.5
01/06/1988,15.8
01/07/1988,18.2
01/08/1988,28.4
01/09/1988,28.3
01/10/1988,29.1
01/11/1988,28.8
01/12/1988,18.8
01/01/1989,17.5
01/02/1989,15.1
01/03/1989,15.8
01/04/1989,16.1
01/05/1989,19.2
01/06/1989,30.5
01/07/1989,23.4
01/08/1989,31.1
01/09/1989,33.5
01/10/1989,36.9
01/11/1989,22.9
01/12/1989,19.2
01/01/1990,13.3
01/02/1990,14.2
01/03/1990,13.7
01/04/1990,17.1
01/05/1990,25.2
01/06/1990,26.6
01/07/1990,25.2
01/08/1990,17.2
01/09/1990,21.6
01/10/1990,33.6
01/11/1990,25.7
01/12/1990,17.2
01/01/1991,19.2
01/02/1991,16.6
01/03/1991,18.9
01/04/1991,20.6
01/05/1991,30.4
01/06/1991,27.2
01/07/1991,32.6
01/08/1991,22.9
01/09/1991,18.8
01/10/1991,24.3
01/11/1991,22
01/12/1991,18.6
01/01/1992,14.4
01/02/1992,13.1
01/03/1992,12.9
01/04/1992,14.2
01/05/1992,20
01/06/1992,17.6
01/07/1992,20.8
01/08/1992,27.4
01/09/1992,31.9
01/10/1992,24.9
01/11/1992,21.4
01/12/1992,15.7
01/01/1993,13.8
01/02/1993,11.6
01/03/1993,12.4
01/04/1993,8.7
01/05/1993,10.9
01/06/1993,18
01/07/1993,27
01/08/1993,32
01/09/1993,40.4
01/10/1993,41.5
01/11/1993,29.2
01/12/1993,28.7
01/01/1994,16.7
01/02/1994,16.5
01/03/1994,15.2
01/04/1994,26.1
01/05/1994,34
01/06/1994,36.2
01/07/1994,24.1
01/08/1994,51.7
01/09/1994,36.1
01/10/1994,23.1
01/11/1994,34.8
01/12/1994,20.4
01/01/1995,13
01/02/1995,11
01/03/1995,12
01/04/1995,17.2
01/05/1995,23.3
01/06/1995,27.4
01/07/1995,37.1
01/08/1995,33.8
01/09/1995,28.5
01/10/1995,27.2
01/11/1995,16.9
01/12/1995,26.7
01/01/1996,16.8
01/02/1996,18.1
01/03/1996,19.9
01/04/1996,24.5
01/05/1996,41.1
01/06/1996,29.3
01/07/1996,35.2
01/08/1996,32.4
01/09/1996,33.9
01/10/1996,31.8
01/11/1996,28.9
01/12/1996,20.1
01/01/1997,12
01/02/1997,17.2
01/03/1997,13.5
01/04/1997,24.9
01/05/1997,16.9
01/06/1997,30.3
01/07/1997,10.7
01/08/1997,10.1
01/09/1997,18.5
01/10/1997,12.2
01/11/1997,11.2
01/12/1997,7.6
01/01/1998,6.3
01/02/1998,6.7
01/03/1998,7.1
01/04/1998,14.2
01/05/1998,16.6
01/06/1998,29
01/07/1998,37.8
01/08/1998,25.6
01/09/1998,37.9
01/10/1998,24.9
01/11/1998,22
01/12/1998,24.1
01/01/1999,16.7
01/02/1999,20.1
01/03/1999,20.4
01/04/1999,30.1
01/05/1999,33.7
01/06/1999,35
01/07/1999,33.3
01/08/1999,32.2
01/09/1999,34.4
01/10/1999,34.4
01/11/1999,26.1
01/12/1999,19.1
01/01/2000,13.4
01/02/2000,14
01/03/2000,12.7
01/04/2000,14.7
01/05/2000,26.1
01/06/2000,31.6
01/07/2000,38.2
01/08/2000,35.6
01/09/2000,36.1
01/10/2000,27.5
01/11/2000,21.2
01/12/2000,20.1
01/01/2001,14.5
01/02/2001,11.8
01/03/2001,13.5
01/04/2001,17.7
01/05/2001,33.6
01/06/2001,34.8
01/07/2001,30.4
01/08/2001,22.4
01/09/2001,29.8
01/10/2001,25.1
01/11/2001,30.2
01/12/2001,26.6
01/01/2002,14.6
01/02/2002,12.1
01/03/2002,11.8
01/04/2002,18.5
01/05/2002,23.9
01/06/2002,28
01/07/2002,14.8
01/08/2002,14.7
01/09/2002,17.7
01/10/2002,15.4
01/11/2002,14.1
01/12/2002,13.8
01/01/2003,8.9
01/02/2003,10
01/03/2003,10.4
01/04/2003,19.9
01/05/2003,33.8
01/06/2003,30.8
01/07/2003,20.5
01/08/2003,23.2
01/09/2003,23.2
01/10/2003,26.5
01/11/2003,23.3
01/12/2003,20
01/01/2004,13.7
01/02/2004,11.2
01/03/2004,11.9
01/04/2004,15.4
01/05/2004,23.7
01/06/2004,21.3
01/07/2004,31.4
01/08/2004,20.6
01/09/2004,27.8
01/10/2004,23.8
01/11/2004,26.7
01/12/2004,16.6
01/01/2005,12.7
01/02/2005,10.3
01/03/2005,10
01/04/2005,19.5
01/05/2005,20.6
01/06/2005,23.6
01/07/2005,16.9
01/08/2005,15.9
01/09/2005,20.4
01/10/2005,22.3
01/11/2005,29.1
01/12/2005,15.2
01/01/2006,11.6
01/02/2006,11.3
01/03/2006,13.8
01/04/2006,21.1
01/05/2006,31.5
01/06/2006,29.8
01/07/2006,17.7
01/08/2006,21
01/09/2006,30
01/10/2006,26.2
01/11/2006,30.6
01/12/2006,20.8
01/01/2007,15.4
01/02/2007,10.6
01/03/2007,11
01/04/2007,24.6
01/05/2007,39.3
01/06/2007,32.3
01/07/2007,28
01/08/2007,39.5
01/09/2007,31.5
01/10/2007,38
01/11/2007,27.9
01/12/2007,18.4
01/01/2008,13.8
01/02/2008,14.8
01/03/2008,12.8
01/04/2008,12.4
01/05/2008,18
01/06/2008,32.9
01/07/2008,43.4
01/08/2008,28.5
01/09/2008,33.4
01/10/2008,36
01/11/2008,30.9
01/12/2008,17.9
01/01/2009,15.7
01/02/2009,17.8
01/03/2009,18.4
01/04/2009,21.4
01/05/2009,23.3
01/06/2009,33
01/07/2009,24.2
01/08/2009,24.8
01/09/2009,19.1
01/10/2009,19.3
01/11/2009,21.5
01/12/2009,12.9
01/01/2010,9.7
01/02/2010,8
01/03/2010,9.6
01/04/2010,13.9
01/05/2010,25.8
01/06/2010,33.1
01/07/2010,32.3
01/08/2010,33.6
01/09/2010,41.8
01/10/2010,29.5
01/11/2010,31.3
01/12/2010,21.7
01/01/2011,13.3
01/02/2011,13.6
01/03/2011,19.6
01/04/2011,32.8
01/05/2011,25.6
01/06/2011,33.1
01/07/2011,28.1
01/08/2011,27.3
01/09/2011,25.8
01/10/2011,31.2
01/11/2011,29
01/12/2011,22.7
01/01/2012,16.2
01/02/2012,12.1
01/03/2012,13.8
01/04/2012,31.8
01/05/2012,45
01/06/2012,25.7
01/07/2012,22.7
01/08/2012,27
01/09/2012,15
01/10/2012,23.3
01/11/2012,16.4
01/12/2012,11.8
01/01/2013,9.55
01/02/2013,9.71
01/03/2013,10.19
01/04/2013,10.81
01/05/2013,23.75
01/06/2013,22.84
01/07/2013,14.79
01/08/2013,32.17
01/09/2013,27.89
01/10/2013,21.87
01/11/2013,20.22
01/12/2013,15.21
01/01/2014,11.45
01/02/2014,13.01
01/03/2014,11.36
01/04/2014,17.88
01/05/2014,19.41
01/06/2014,27.81
01/07/2014,15.01
01/08/2014,16.97
01/09/2014,21.94
01/10/2014,25.75
01/11/2014,22.57
01/12/2014,15.09
01/01/2015,13.4
01/02/2015,13.1
01/03/2015,10
01/04/2015,18.3
01/05/2015,36.8
01/06/2015,23.3
01/07/2015,25.9
01/08/2015,27.1
01/09/2015,19
01/10/2015,20.8
01/11/2015,18.2
01/12/2015,11.6
