fecha,valor
01/01/2005,222.6
01/02/2005,247.0
01/03/2005,258.9
01/04/2005,224.7
01/05/2005,202.1
01/06/2005,210.3
01/07/2005,223.3
01/08/2005,209.5
01/09/2005,208.8
01/10/2005,183.2
01/11/2005,170.5
01/12/2005,213.7
01/01/2006,218.6
01/02/2006,246.9
01/03/2006,245.9
01/04/2006,233.0
01/05/2006,218.6
01/06/2006,218.6
01/07/2006,218.1
01/08/2006,224.6
01/09/2006,215.0
01/10/2006,201.0
01/11/2006,201.7
01/12/2006,209.8
01/01/2007,228.7
01/02/2007,248.7
01/03/2007,247.0
01/04/2007,231.3
01/05/2007,195.0
01/06/2007,224.5
01/07/2007,219.2
01/08/2007,194.8
01/09/2007,209.8
01/10/2007,179.6
01/11/2007,192.9
01/12/2007,203.9
01/01/2008,229.4
01/02/2008,245.0
01/03/2008,249.8
01/04/2008,242.7
01/05/2008,217.4
01/06/2008,219.1
01/07/2008,204.4
01/08/2008,199.8
01/09/2008,196.5
01/10/2008,193.6
01/11/2008,177.0
01/12/2008,209.0
01/01/2009,214.0
01/02/2009,238.1
01/03/2009,249.4
01/04/2009,260.6
01/05/2009,237.6
01/06/2009,208.5
01/07/2009,229.5
01/08/2009,219.5
01/09/2009,219.8
01/10/2009,194.9
01/11/2009,201.7
01/12/2009,211.2
01/01/2010,225.2
01/02/2010,228.0
01/03/2010,230.5
01/04/2010,218.1
01/05/2010,223.9
01/06/2010,191.6
01/07/2010,189.9
01/08/2010,179.6
01/09/2010,191.1
01/10/2010,189.2
01/11/2010,164.2
01/12/2010,171.0
01/01/2011,220.5
01/02/2011,246.3
01/03/2011,249.0
01/04/2011,234.0
01/05/2011,203.5
01/06/2011,207.3
01/07/2011,197.7
01/08/2011,208.2
01/09/2011,202.9
01/10/2011,177.0
01/11/2011,178.5
01/12/2011,191.5
01/01/2012,224.0
01/02/2012,245.2
01/03/2012,254.0
01/04/2012,217.9
01/05/2012,226.0
01/06/2012,229.4
01/07/2012,226.0
01/08/2012,209.4
01/09/2012,224.4
01/10/2012,188.5
01/11/2012,209.1
01/12/2012,210.8
01/01/2013,227.8
01/02/2013,243.1
01/03/2013,236.1
01/04/2013,247.1
01/05/2013,208.3
01/06/2013,213.4
01/07/2013,228.1
01/08/2013,211.2
01/09/2013,202.1
01/10/2013,191.6
01/11/2013,207.6
01/12/2013,212.9
01/01/2014,224.4
01/02/2014,247.2
01/03/2014,259.1
01/04/2014,247.2
01/05/2014,252.3
01/06/2014,225.4
01/07/2014,237.3
01/08/2014,212.9
01/09/2014,212.3
01/10/2014,192.4
01/11/2014,207.4
01/12/2014,200.0
01/01/2015,223.0
01/02/2015,239.6
01/03/2015,258.1
01/04/2015,243.3
01/05/2015,219.1
01/06/2015,238.1
01/07/2015,230.5
01/08/2015,224.6
01/09/2015,224.3
01/10/2015,211.4
01/11/2015,193.4
01/12/2015,208.9
