fecha,valor
01/01/1985,0.28
01/02/1985,0.08
01/03/1985,0.09
01/04/1985,0
01/05/1985,1.63
01/06/1985,16.3
01/07/1985,5.47
01/08/1985,4.93
01/09/1985,3.51
01/10/1985,5.76
01/11/1985,0.63
01/12/1985,5.1
01/01/1986,1.34
01/02/1986,1.15
01/03/1986,2.67
01/04/1986,0
01/05/1986,0
01/06/1986,0.07
01/07/1986,2.78
01/08/1986,1.18
01/09/1986,0.34
01/10/1986,0.7
01/11/1986,0.45
01/12/1986,0.45
01/01/1987,0.44
01/02/1987,0.34
01/03/1987,0.72
01/04/1987,0
01/05/1987,0
01/06/1987,0.29
01/07/1987,4.23
01/08/1987,2.86
01/09/1987,1.27
01/10/1987,2.96
01/11/1987,3.23
01/12/1987,2.02
01/01/1988,0.95
01/02/1988,0.52
01/03/1988,0.54
01/04/1988,0
01/05/1988,0.59
01/06/1988,2
01/07/1988,10.43
01/08/1988,6.13
01/09/1988,1.96
01/10/1988,2.52
01/11/1988,3.1
01/12/1988,0
01/01/1989,0.48
01/02/1989,0.94
01/03/1989,1.4
01/04/1989,2.31
01/05/1989,2.31
01/06/1989,1.86
01/07/1989,2.34
01/08/1989,1.78
01/09/1989,1.66
01/10/1989,1.74
01/11/1989,2.21
01/12/1989,2.18
01/01/1990,0
01/02/1990,0
01/03/1990,2.04
01/04/1990,1.91
01/05/1990,4.55
01/06/1990,2.6
01/07/1990,2.53
01/08/1990,2.66
01/09/1990,1.44
01/10/1990,1.83
01/11/1990,2.07
01/12/1990,1.85
01/01/1991,2.05
01/02/1991,1.84
01/03/1991,1.68
01/04/1991,2.09
01/05/1991,1.84
01/06/1991,2.3
01/07/1991,4.53
01/08/1991,8.44
01/09/1991,2.27
01/10/1991,1.45
01/11/1991,3.49
01/12/1991,1.73
01/01/1992,1.4
01/02/1992,1.63
01/03/1992,1.98
01/04/1992,2.15
01/05/1992,1.55
01/06/1992,1.93
01/07/1992,7.54
01/08/1992,2.07
01/09/1992,0.68
01/10/1992,1.01
01/11/1992,1.83
01/12/1992,1.94
01/01/1993,1.12
01/02/1993,1
01/03/1993,0.8
01/04/1993,1.6
01/05/1993,2.61
01/06/1993,4.12
01/07/1993,5.19
01/08/1993,6.22
01/09/1993,3.4
01/10/1993,2.39
01/11/1993,3.46
01/12/1993,1.96
01/01/1994,0.92
01/02/1994,0.83
01/03/1994,0.78
01/04/1994,1.1
01/05/1994,3.51
01/06/1994,3.09
01/07/1994,8.63
01/08/1994,7.33
01/09/1994,3.64
01/10/1994,4.76
01/11/1994,2.77
01/12/1994,1.41
01/01/1995,0.52
01/02/1995,0.45
01/03/1995,0.49
01/04/1995,1.02
01/05/1995,1.92
01/06/1995,2.76
01/07/1995,1.97
01/08/1995,1.92
01/09/1995,1.29
01/10/1995,1.48
01/11/1995,1.39
01/12/1995,0.9
01/01/1996,0.5
01/02/1996,0.52
01/03/1996,0.69
01/04/1996,0.68
01/05/1996,1.76
01/06/1996,2.49
01/07/1996,4.98
01/08/1996,1.97
01/09/1996,1.31
01/10/1996,2.15
01/11/1996,1.96
01/12/1996,2.8
01/01/1997,4.77
01/02/1997,4.95
01/03/1997,3.33
01/04/1997,0.57
01/05/1997,0.69
01/06/1997,0.57
01/07/1997,3.79
01/08/1997,2.36
01/09/1997,0.88
01/10/1997,0.47
01/11/1997,0.53
01/12/1997,0.53
01/01/1998,0.57
01/02/1998,0.83
01/03/1998,1.17
01/04/1998,1.11
01/05/1998,2.57
01/06/1998,2.46
01/07/1998,10.31
01/08/1998,4.01
01/09/1998,0.71
01/10/1998,1.34
01/11/1998,1.13
01/12/1998,5.56
01/01/1999,3.51
01/02/1999,2.6
01/03/1999,3.03
01/04/1999,5.32
01/05/1999,5.82
01/06/1999,5.59
01/07/1999,9.49
01/08/1999,4.94
01/09/1999,4.2
01/10/1999,4.84
01/11/1999,4.92
01/12/1999,3.83
01/01/2000,3.33
01/02/2000,3.38
01/03/2000,2.17
01/04/2000,2.6
01/05/2000,4.42
01/06/2000,5.33
01/07/2000,4.31
01/08/2000,4.9
01/09/2000,6.62
01/10/2000,2.2
01/11/2000,3.94
01/12/2000,1.03
01/01/2001,0.15
01/02/2001,0.17
01/03/2001,0.42
01/04/2001,0.19
01/05/2001,0.74
01/06/2001,1.8
01/07/2001,2.8
01/08/2001,1.57
01/09/2001,2.3
01/10/2001,1.19
01/11/2001,3.01
01/12/2001,2.19
01/01/2002,0.96
01/02/2002,0.83
01/03/2002,1.31
01/04/2002,3.07
01/05/2002,3.39
01/06/2002,7.92
01/07/2002,3.67
01/08/2002,5.46
01/09/2002,2
01/10/2002,2.68
01/11/2002,3.61
01/12/2002,1.04
01/01/2003,0.58
01/02/2003,0.54
01/03/2003,0.73
01/04/2003,2.01
01/05/2003,2.98
01/06/2003,1.74
01/07/2003,3.91
01/08/2003,3.33
01/09/2003,1.76
01/10/2003,2.14
01/11/2003,2.26
01/12/2003,2.57
01/01/2004,0.85
01/02/2004,1.35
01/03/2004,1.29
01/04/2004,2.29
01/05/2004,5.27
01/06/2004,8.28
01/07/2004,3.33
01/08/2004,5.56
01/09/2004,2.96
01/10/2004,4.32
01/11/2004,4.41
01/12/2004,1.93
01/01/2005,0.86
01/02/2005,1.08
01/03/2005,0.45
01/04/2005,2.16
01/05/2005,4.49
01/06/2005,3.39
01/07/2005,2.1
01/08/2005,3.48
01/09/2005,2.91
01/10/2005,5.03
